num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,anio
11121,2023,5,10,06:00 a 11:59,Mañana,Diciembre,Martes,El Progreso,San Agustín Acasaguastlán,Ignorado,Mujer,37,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Mitsubishi,Gris,Ignorado,Ignorado,Colisión,2023
11122,2023,5,10,06:00 a 11:59,Mañana,Diciembre,Martes,El Progreso,San Agustín Acasaguastlán,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Mazda,Ignorado,Ignorado,Ignorado,Colisión,2023
11123,2023,5,14,12:00 a 17:59,Tarde,Diciembre,Martes,Petén,San Francisco,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Mitsubishi,Blanco,Ignorado,Ignorado,Colisión,2023
11124,2023,5,14,12:00 a 17:59,Tarde,Diciembre,Martes,Petén,San Francisco,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,2023
11125,2023,5,16,12:00 a 17:59,Tarde,Diciembre,Martes,Quiché,Santa María Nebaj,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Pick up,Mazda,Gris,Ignorado,Ignorado,Colisión,2023
11126,2023,5,16,12:00 a 17:59,Tarde,Diciembre,Martes,Quiché,Santa María Nebaj,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisión,2023
11127,2023,5,10,06:00 a 11:59,Mañana,Diciembre,Martes,Chimaltenango,Chimaltenango,2,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,2023
11128,2023,5,10,06:00 a 11:59,Mañana,Diciembre,Martes,Chimaltenango,Chimaltenango,2,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Moto taxi,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11129,2023,6,12,12:00 a 17:59,Tarde,Diciembre,Miércoles,Guatemala,Guatemala,9,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,2008,2000-2009,Colisión,2023
11130,2023,6,12,12:00 a 17:59,Tarde,Diciembre,Miércoles,Guatemala,Guatemala,9,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,2006,2000-2009,Colisión,2023
11131,2023,6,10,06:00 a 11:59,Mañana,Diciembre,Miércoles,Guatemala,Guatemala,13,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Pick up,Chevrolet,Corinto,Ignorado,Ignorado,Colisión,2023
11132,2023,6,10,06:00 a 11:59,Mañana,Diciembre,Miércoles,Guatemala,Guatemala,13,Mujer,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Haojue,Negro,2023,2020-2029,Colisión,2023
11133,2023,6,9,06:00 a 11:59,Mañana,Diciembre,Miércoles,Guatemala,Guatemala,21,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2023
11134,2023,6,2,00:00 a 05:59,Mañana,Diciembre,Miércoles,Guatemala,Petapa,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Derrape,2023
11135,2023,6,7,06:00 a 11:59,Mañana,Diciembre,Miércoles,San Marcos,Ayutla,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Camión,Hino,Blanco,Ignorado,Ignorado,Colisión,2023
11136,2023,6,7,06:00 a 11:59,Mañana,Diciembre,Miércoles,San Marcos,Ayutla,Ignorado,Hombre,55,55-59,55-59,55 - 59,Ignorado,Mayor,Automóvil,Geo,Azul,Ignorado,Ignorado,Colisión,2023
11137,2023,6,19,18:00 a 23:59,Noche,Diciembre,Miércoles,El Progreso,Guastatoya,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,2023
11138,2023,6,6,06:00 a 11:59,Mañana,Diciembre,Miércoles,Petén,Poptún,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2023
11139,2023,7,15,12:00 a 17:59,Tarde,Diciembre,Jueves,Guatemala,Guatemala,1,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Gris,2010,2010-2019,Colisión,2023
11140,2023,7,15,12:00 a 17:59,Tarde,Diciembre,Jueves,Guatemala,Guatemala,1,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Mazda,Verde,2010,2010-2019,Colisión,2023
11141,2023,7,17,12:00 a 17:59,Tarde,Diciembre,Jueves,Guatemala,Guatemala,3,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Hyundai,Gris,2014,2010-2019,Colisión,2023
11142,2023,7,17,12:00 a 17:59,Tarde,Diciembre,Jueves,Guatemala,Guatemala,3,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,TVS Apache,Negro,2022,2020-2029,Colisión,2023
11143,2023,7,19,18:00 a 23:59,Noche,Diciembre,Jueves,Guatemala,Guatemala,18,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Camioneta,Toyota,Negro,2005,2000-2009,Colisión,2023
11144,2023,7,19,18:00 a 23:59,Noche,Diciembre,Jueves,Guatemala,Guatemala,18,Mujer,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Freedom,Negro,2018,2010-2019,Colisión,2023
11145,2023,7,23,18:00 a 23:59,Noche,Diciembre,Jueves,Guatemala,Palencia,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Derrape,2023
11146,2023,7,15,12:00 a 17:59,Tarde,Diciembre,Jueves,Guatemala,Guatemala,13,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Camión,Hino,Blanco,2019,2010-2019,Colisión,2023
11147,2023,7,15,12:00 a 17:59,Tarde,Diciembre,Jueves,Guatemala,Guatemala,13,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Yamaha,Negro,2016,2010-2019,Colisión,2023
11148,2023,7,1,00:00 a 05:59,Mañana,Diciembre,Jueves,Guatemala,Guatemala,12,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2023
11149,2023,7,1,00:00 a 05:59,Mañana,Diciembre,Jueves,Guatemala,Guatemala,12,Mujer,26,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Ignorado,Gris,Ignorado,Ignorado,Colisión,2023
11150,2023,7,1,00:00 a 05:59,Mañana,Diciembre,Jueves,Guatemala,Guatemala,12,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Microbús,Mazda,Rojo,Ignorado,Ignorado,Colisión,2023
11151,2023,7,6,06:00 a 11:59,Mañana,Diciembre,Jueves,Guatemala,Villa Canales,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Bus urbano,Internacional,Rojo,1993,1990-1999,Colisión,2023
11152,2023,7,6,06:00 a 11:59,Mañana,Diciembre,Jueves,Guatemala,Villa Canales,Ignorado,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Bus urbano,Internacional,Rojo,Ignorado,Ignorado,Colisión,2023
11153,2023,7,23,18:00 a 23:59,Noche,Diciembre,Jueves,Guatemala,Villa Nueva,6,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2023
11154,2023,7,8,06:00 a 11:59,Mañana,Diciembre,Jueves,Quetzaltenango,San Juan Ostuncalco,Ignorado,Hombre,57,55-59,55-59,55 - 59,Ignorado,Mayor,Pick up,Toyota,Negro,2003,2000-2009,Colisión,2023
11155,2023,7,8,06:00 a 11:59,Mañana,Diciembre,Jueves,Quetzaltenango,San Juan Ostuncalco,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Kawasaki,Azul,Ignorado,Ignorado,Colisión,2023
11156,2023,7,17,12:00 a 17:59,Tarde,Diciembre,Jueves,Izabal,Puerto Barrios,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Microbús,Ignorado,Rojo,Ignorado,Ignorado,Colisión,2023
11157,2023,7,17,12:00 a 17:59,Tarde,Diciembre,Jueves,Izabal,Puerto Barrios,Ignorado,Hombre,65,65-69,60 y más,65 - 69,Ignorado,Mayor,Cabezal,Ignorado,Blanco,Ignorado,Ignorado,Colisión,2023
11158,2023,7,17,12:00 a 17:59,Tarde,Diciembre,Jueves,Izabal,Puerto Barrios,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11159,2023,7,17,12:00 a 17:59,Tarde,Diciembre,Jueves,Quiché,Ixcán,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Camión,Kia,Blanco,Ignorado,Ignorado,Colisión,2023
11160,2023,7,17,12:00 a 17:59,Tarde,Diciembre,Jueves,Quiché,Ixcán,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Camión,Ford,Ignorado,Ignorado,Ignorado,Colisión,2023
11161,2023,7,8,06:00 a 11:59,Mañana,Diciembre,Jueves,Sacatepéquez,Santa Lucía Milpas Altas,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Camión,Isuzu,Blanco,2021,2020-2029,Colisión,2023
11162,2023,7,8,06:00 a 11:59,Mañana,Diciembre,Jueves,Sacatepéquez,Santa Lucía Milpas Altas,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Tractor,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11163,2023,7,13,12:00 a 17:59,Tarde,Diciembre,Jueves,Sacatepéquez,Jocotenango,Ignorado,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Toyota,Blanco,Ignorado,Ignorado,Colisión,2023
11164,2023,7,13,12:00 a 17:59,Tarde,Diciembre,Jueves,Sacatepéquez,Jocotenango,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,X-bow KRM,Negro,2023,2020-2029,Colisión,2023
11165,2023,7,23,18:00 a 23:59,Noche,Diciembre,Martes,Guatemala,Villa Nueva,5,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Italika,Ignorado,Ignorado,Ignorado,Colisión,2023
11166,2023,7,23,18:00 a 23:59,Noche,Diciembre,Martes,Guatemala,Villa Nueva,5,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Otros,Ignorado,Ignorado,Ignorado,Colisión,2023
11167,2023,7,2,00:00 a 05:59,Mañana,Diciembre,Martes,Guatemala,Villa Nueva,5,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,TVS Apache,Rojo,Ignorado,Ignorado,Derrape,2023
11168,2023,7,18,18:00 a 23:59,Noche,Diciembre,Jueves,Santa Rosa,Cuilapa,Ignorado,Hombre,52,50-54,50-54,50 - 54,Ignorado,Mayor,Cabezal,Freightliner,Rojo,1997,1990-1999,Colisión,2023
11169,2023,7,18,18:00 a 23:59,Noche,Diciembre,Jueves,Santa Rosa,Cuilapa,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Kia,Rojo,2002,2000-2009,Colisión,2023
11170,2023,7,18,18:00 a 23:59,Noche,Diciembre,Jueves,Santa Rosa,Cuilapa,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11171,2023,8,5,00:00 a 05:59,Mañana,Diciembre,Viernes,Guatemala,Guatemala,7,Mujer,50,50-54,50-54,50 - 54,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2023
11172,2023,8,5,00:00 a 05:59,Mañana,Diciembre,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Derrape,2023
11173,2023,8,1,00:00 a 05:59,Mañana,Diciembre,Viernes,Chiquimula,Chiquimula,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Cabezal,Freightliner,Azul,Ignorado,Ignorado,Colisión,2023
11174,2023,8,1,00:00 a 05:59,Mañana,Diciembre,Viernes,Chiquimula,Chiquimula,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisión,2023
11175,2023,8,22,18:00 a 23:59,Noche,Diciembre,Viernes,Alta Verapaz,Cobán,2,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Microbús,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11176,2023,8,22,18:00 a 23:59,Noche,Diciembre,Viernes,Alta Verapaz,Cobán,2,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11177,2023,8,22,18:00 a 23:59,Noche,Diciembre,Viernes,Alta Verapaz,Cobán,2,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11178,2023,8,23,18:00 a 23:59,Noche,Diciembre,Viernes,Petén,Dolores,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Serpento,Negro,Ignorado,Ignorado,Colisión,2023
11179,2023,8,23,18:00 a 23:59,Noche,Diciembre,Viernes,Petén,Dolores,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Toyota,Gris,2022,2020-2029,Colisión,2023
11180,2023,8,20,18:00 a 23:59,Noche,Diciembre,Viernes,Petén,Poptún,Ignorado,Hombre,67,65-69,60 y más,65 - 69,Ignorado,Mayor,Cabezal,Internacional,Corinto,Ignorado,Ignorado,Colisión,2023
11181,2023,8,20,18:00 a 23:59,Noche,Diciembre,Viernes,Petén,Poptún,Ignorado,Hombre,53,50-54,50-54,50 - 54,Ignorado,Mayor,Automóvil,Suzuki,Gris,Ignorado,Ignorado,Colisión,2023
11182,2023,8,19,18:00 a 23:59,Noche,Diciembre,Viernes,Petén,Santa Ana,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11183,2023,8,19,18:00 a 23:59,Noche,Diciembre,Viernes,Petén,Santa Ana,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11184,2023,8,19,18:00 a 23:59,Noche,Diciembre,Viernes,Petén,Santa Ana,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11185,2023,8,2,00:00 a 05:59,Mañana,Diciembre,Viernes,Izabal,Puerto Barrios,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Gris,Ignorado,Ignorado,Colisión,2023
11186,2023,8,2,00:00 a 05:59,Mañana,Diciembre,Viernes,Izabal,Puerto Barrios,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11187,2023,8,19,18:00 a 23:59,Noche,Diciembre,Viernes,Jutiapa,El Adelanto,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2023
11188,2023,8,1,00:00 a 05:59,Mañana,Diciembre,Viernes,Baja Verapaz,El Chol,Ignorado,Mujer,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisión,2023
11189,2023,8,1,00:00 a 05:59,Mañana,Diciembre,Viernes,Baja Verapaz,El Chol,Ignorado,Hombre,17,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión,2023
11190,2023,8,12,12:00 a 17:59,Tarde,Diciembre,Viernes,San Marcos,San Marcos,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Toyota,Azul,Ignorado,Ignorado,Vuelco,2023
11191,2023,8,19,18:00 a 23:59,Noche,Diciembre,Viernes,Escuintla,San José,Ignorado,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Cabezal,Freightliner,Anaranjado,1993,1990-1999,Colisión,2023
11192,2023,8,19,18:00 a 23:59,Noche,Diciembre,Viernes,Escuintla,San José,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Genesis,Azul,2014,2010-2019,Colisión,2023
11193,2023,8,19,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Guatemala,18,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Automóvil,Chevrolet,Negro,1998,1990-1999,Colisión,2023
11194,2023,8,19,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Suzuki,Negro,2023,2020-2029,Colisión,2023
11195,2023,8,14,12:00 a 17:59,Tarde,Diciembre,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Bus urbano,Ignorado,Verde,Ignorado,Ignorado,Colisión,2023
11196,2023,8,14,12:00 a 17:59,Tarde,Diciembre,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Honda,Ignorado,Ignorado,Ignorado,Colisión,2023
11197,2023,8,22,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Villa Nueva,5,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11198,2023,8,22,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Villa Nueva,5,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11199,2023,8,18,18:00 a 23:59,Noche,Diciembre,Viernes,Guatemala,Mixco,6,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Freedom,Negro,2020,2020-2029,Derrape,2023
11200,2023,8,20,18:00 a 23:59,Noche,Diciembre,Viernes,Zacapa,Río Hondo,Ignorado,Hombre,63,60-64,60 y más,60 - 64,Ignorado,Mayor,Cabezal,Freightliner,Celeste,1998,1990-1999,Colisión,2023
11201,2023,8,20,18:00 a 23:59,Noche,Diciembre,Viernes,Zacapa,Río Hondo,Ignorado,Mujer,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Ignorado,2022,2020-2029,Colisión,2023
11202,2023,8,20,18:00 a 23:59,Noche,Diciembre,Viernes,Escuintla,Iztapa,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Nissan,Verde,Ignorado,Ignorado,Colisión,2023
11203,2023,8,20,18:00 a 23:59,Noche,Diciembre,Viernes,Escuintla,Iztapa,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Blanco,Ignorado,Ignorado,Colisión,2023
11204,2023,9,0,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,9,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Gris,2017,2010-2019,Colisión,2023
11205,2023,9,0,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,9,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Yamaha,Azul,2023,2020-2029,Colisión,2023
11206,2023,9,5,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,18,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Cabezal,Freightliner,Morado,2000,2000-2009,Colisión,2023
11207,2023,9,5,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,18,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Bus urbano,Mercedes Benz,Gris,Ignorado,Ignorado,Colisión,2023
11208,2023,9,14,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,6,Mujer,33,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Hyundai,Gris,2015,2010-2019,Colisión,2023
11209,2023,9,14,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,6,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Haojue,Negro,2017,2010-2019,Colisión,2023
11210,2023,9,17,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,6,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión,2023
11211,2023,9,17,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,6,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Ignorado,Gris,Ignorado,Ignorado,Colisión,2023
11212,2023,9,7,06:00 a 11:59,Mañana,Diciembre,Sábado,Guatemala,Palencia,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Embarrancó,2023
11213,2023,9,11,06:00 a 11:59,Mañana,Diciembre,Sábado,Guatemala,Palencia,Ignorado,Hombre,77,75-79,60 y más,75 - 79,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2023
11214,2023,9,18,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Honda,Gris,2010,2010-2019,Colisión,2023
11215,2023,9,18,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Avanti,Rojo,2021,2020-2029,Colisión,2023
11216,2023,9,21,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Guatemala,5,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Camioneta,Honda,Azul,2008,2000-2009,Colisión,2023
11217,2023,9,21,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Guatemala,5,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Mazda,Blanco,2014,2010-2019,Colisión,2023
11218,2023,9,21,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Guatemala,5,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Chevrolet,Amarillo,2014,2010-2019,Colisión,2023
11219,2023,9,3,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,7,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Freedom,Rojo,2018,2010-2019,Derrape,2023
11220,2023,9,2,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,21,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Hyundai,Blanco,Ignorado,Ignorado,Colisión,2023
11221,2023,9,2,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Guatemala,21,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11222,2023,9,14,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11223,2023,9,14,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,11,Hombre,55,55-59,55-59,55 - 59,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11224,2023,9,14,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,12,Hombre,49,45-49,45-49,45 - 49,Ignorado,Mayor,Cabezal,Freightliner,Anaranjado,Ignorado,Ignorado,Colisión,2023
11225,2023,9,14,12:00 a 17:59,Tarde,Diciembre,Sábado,Guatemala,Guatemala,12,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Rojo,2023,2020-2029,Colisión,2023
11226,2023,9,19,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Guatemala,12,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11227,2023,9,19,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Guatemala,12,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11228,2023,9,22,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Guatemala,7,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,2015,2010-2019,Colisión,2023
11229,2023,9,22,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Guatemala,7,Mujer,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Gris,2014,2010-2019,Colisión,2023
11230,2023,9,20,18:00 a 23:59,Noche,Diciembre,Sábado,Guatemala,Villa Nueva,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Negro,2023,2020-2029,Derrape,2023
11231,2023,9,5,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Petapa,7,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
11232,2023,9,5,00:00 a 05:59,Mañana,Diciembre,Sábado,Guatemala,Petapa,7,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Panel,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2023
