num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,anio
1912,2018,13,12,3,2,3,2,101,1,3,1,19,2,2,4,9,1,4,27,4,2009,4,1,2018
1913,2018,13,9,2,1,3,2,101,1,18,1,22,3,3,5,9,1,4,6,3,2015,5,1,2018
1914,2018,13,9,2,1,3,2,101,1,18,1,16,2,2,4,9,2,4,67,2,2017,5,1,2018
1915,2018,13,7,2,1,3,2,110,1,99,1,32,5,5,7,9,1,4,64,1,9999,99,1,2018
1916,2018,13,7,2,1,3,2,110,1,99,1,21,3,3,5,9,1,4,32,5,9999,99,1,2018
1917,2018,13,12,3,2,3,2,115,1,99,1,51,9,9,11,1,1,3,69,9,1993,3,1,2018
1918,2018,13,12,3,2,3,2,115,1,99,1,21,3,3,5,9,1,4,999,5,9999,99,1,2018
1919,2018,13,19,4,3,3,2,117,1,99,1,19,2,2,4,9,1,11,69,2,2002,4,1,2018
1920,2018,13,19,4,3,3,2,117,1,99,1,40,7,7,9,9,1,2,999,5,2001,4,1,2018
1921,2018,13,19,4,3,3,2,117,1,99,1,999,16,12,18,9,1,4,25,4,2016,5,1,2018
1922,2018,13,8,2,1,3,2,2202,22,99,1,25,4,4,6,1,1,2,27,4,1998,3,1,2018
1923,2018,13,8,2,1,3,2,2202,22,99,1,24,3,3,5,1,1,4,67,1,2016,5,1,2018
1924,2018,13,7,2,1,3,2,509,5,99,1,54,9,9,11,1,1,12,999,99,9999,99,2,2018
1925,2018,13,13,3,2,3,2,501,5,99,1,42,7,7,9,9,1,4,27,5,9999,99,2,2018
1926,2018,13,22,4,3,3,2,601,6,99,1,20,3,3,5,1,1,4,999,5,9999,99,2,2018
1927,2018,13,22,4,3,3,2,601,6,99,1,31,5,5,7,9,1,4,32,1,9999,99,2,2018
1928,2018,13,11,2,1,3,2,916,9,99,1,32,5,5,7,2,1,3,69,2,2016,5,1,2018
1929,2018,13,11,2,1,3,2,916,9,99,1,57,10,10,12,1,1,3,17,2,2001,4,1,2018
1930,2018,13,12,3,2,3,2,208,2,99,1,999,16,12,18,9,9,5,999,99,9999,99,2,2018
1931,2018,13,12,3,2,3,2,1412,14,99,1,999,16,12,18,9,9,5,999,99,9999,99,1,2018
1932,2018,13,12,3,2,3,2,1412,14,99,1,29,4,4,6,9,1,4,67,2,2017,5,1,2018
1933,2018,13,21,4,3,3,2,1401,14,99,1,34,5,5,7,2,1,1,28,2,2016,5,1,2018
1934,2018,13,21,4,3,3,2,1401,14,99,1,41,7,7,9,9,1,3,69,4,1999,3,1,2018
1935,2018,13,12,3,2,3,2,704,7,99,1,36,6,6,8,9,1,3,69,9,1994,3,1,2018
1936,2018,13,12,3,2,3,2,704,7,99,1,35,6,6,8,9,1,3,69,4,2015,5,1,2018
1937,2018,13,12,3,2,3,2,704,7,99,1,35,6,6,8,9,1,3,69,6,2002,4,1,2018
1938,2018,13,7,2,1,3,2,401,4,99,1,45,8,8,10,9,1,5,52,2,9999,99,1,2018
1939,2018,13,7,2,1,3,2,401,4,99,2,26,4,4,6,9,1,4,999,1,9999,99,1,2018
1940,2018,13,6,2,1,3,2,406,4,99,1,999,16,12,18,9,1,12,7,2,9999,99,3,2018
1941,2018,14,19,4,3,3,3,101,1,1,1,26,4,4,6,9,1,1,69,2,2002,4,1,2018
1942,2018,14,19,4,3,3,3,101,1,1,1,22,3,3,5,9,1,4,6,5,9999,99,1,2018
1943,2018,14,18,4,3,3,3,2004,20,99,1,38,6,6,8,9,1,3,52,99,9999,99,1,2018
1944,2018,14,18,4,3,3,3,2004,20,99,1,19,2,2,4,9,1,4,67,2,9999,99,1,2018
1945,2018,14,10,2,1,3,3,501,5,99,1,45,8,8,10,9,1,4,6,3,2018,5,1,2018
1946,2018,14,10,2,1,3,3,501,5,99,1,50,9,9,11,9,1,2,10,99,2017,5,1,2018
1947,2018,14,10,2,1,3,3,501,5,99,1,28,4,4,6,9,1,2,41,99,2016,5,1,2018
1948,2018,14,10,2,1,3,3,501,5,99,9,999,16,12,18,9,9,12,19,14,9999,99,1,2018
1949,2018,14,5,1,1,3,3,504,5,99,1,28,4,4,6,9,1,4,999,1,9999,99,2,2018
1950,2018,14,23,4,3,3,3,608,6,99,1,26,4,4,6,2,1,3,69,2,9999,99,1,2018
1951,2018,14,23,4,3,3,3,608,6,99,1,28,4,4,6,9,1,4,32,5,9999,99,1,2018
1952,2018,14,19,4,3,3,3,201,2,99,1,40,7,7,9,9,1,5,26,2,9999,99,3,2018
1953,2018,14,6,2,1,3,3,1705,17,99,1,49,8,8,10,9,1,3,15,2,9999,99,1,2018
1954,2018,14,6,2,1,3,3,1705,17,99,1,23,3,3,5,9,1,4,67,5,9999,99,1,2018
1955,2018,14,16,3,2,3,3,705,7,99,1,28,4,4,6,1,1,5,999,2,9999,99,1,2018
1956,2018,14,16,3,2,3,3,705,7,99,1,30,5,5,7,1,1,2,44,4,9999,99,1,2018
1957,2018,14,15,3,2,3,3,301,3,99,1,36,6,6,8,9,1,3,69,5,9999,99,1,2018
1958,2018,14,15,3,2,3,3,301,3,99,1,999,16,12,18,9,1,4,67,1,9999,99,1,2018
1959,2018,14,23,4,3,3,3,101,1,25,1,30,5,5,7,9,1,9,48,2,2005,4,1,2018
1960,2018,14,23,4,3,3,3,101,1,25,1,25,4,4,6,9,1,4,32,3,2016,5,1,2018
1961,2018,15,17,3,2,3,4,101,1,3,2,27,4,4,6,1,1,1,21,11,1997,3,1,2018
1962,2018,15,17,3,2,3,4,101,1,3,1,22,3,3,5,1,1,4,25,5,2017,5,1,2018
1963,2018,15,3,1,1,3,4,101,1,3,9,999,16,12,18,9,9,99,999,99,9999,99,1,2018
1964,2018,15,3,1,1,3,4,101,1,3,2,22,3,3,5,9,1,1,999,99,9999,99,1,2018
1965,2018,15,20,4,3,3,4,101,1,18,1,34,5,5,7,2,1,4,27,5,2013,5,1,2018
1966,2018,15,20,4,3,3,4,101,1,18,2,46,8,8,10,1,1,4,77,2,2016,5,1,2018
1967,2018,15,8,2,1,3,4,101,1,19,1,31,5,5,7,9,1,12,7,7,2001,4,1,2018
1968,2018,15,8,2,1,3,4,101,1,19,1,27,4,4,6,9,1,4,20,4,2013,5,1,2018
1969,2018,15,12,3,2,3,4,117,1,99,1,29,4,4,6,9,1,1,27,7,1989,2,1,2018
1970,2018,15,12,3,2,3,4,117,1,99,1,20,3,3,5,9,1,12,30,1,9999,99,1,2018
1971,2018,15,13,3,2,3,4,2201,22,99,1,25,4,4,6,1,1,5,41,2,2018,5,1,2018
1972,2018,15,13,3,2,3,4,2201,22,99,1,37,6,6,8,1,1,4,67,1,9999,99,1,2018
1973,2018,15,18,4,3,3,4,501,5,99,1,33,5,5,7,2,1,4,32,1,2015,5,1,2018
1974,2018,15,19,4,3,3,4,506,5,99,9,999,16,12,18,9,9,99,48,7,9999,99,1,2018
1975,2018,15,8,2,1,3,4,612,6,99,1,60,11,11,13,9,1,1,999,99,9999,99,1,2018
1976,2018,15,8,2,1,3,4,612,6,99,1,35,6,6,8,9,1,4,1,1,9999,99,1,2018
1977,2018,15,20,4,3,3,4,601,6,99,1,21,3,3,5,9,1,4,67,1,2015,5,4,2018
1978,2018,15,8,2,1,3,4,1021,10,99,9,999,16,12,18,9,9,3,56,2,9999,99,3,2018
1979,2018,15,19,4,3,3,4,1003,10,99,1,17,2,2,4,9,2,4,27,1,9999,99,4,2018
1980,2018,15,21,4,3,3,4,920,9,99,1,30,5,5,7,1,1,1,48,4,9999,99,1,2018
1981,2018,15,21,4,3,3,4,920,9,99,1,28,4,4,6,1,1,9,48,2,9999,99,1,2018
1982,2018,15,16,3,2,3,4,1505,15,99,1,41,7,7,9,9,1,2,30,6,1991,3,1,2018
1983,2018,15,16,3,2,3,4,1505,15,99,2,24,3,3,5,9,1,1,56,4,9999,99,1,2018
1984,2018,15,21,4,3,3,4,1501,15,99,1,34,5,5,7,9,1,2,999,6,9999,99,7,2018
1985,2018,15,13,3,2,3,4,1703,17,99,1,35,6,6,8,1,1,1,27,5,9999,99,1,2018
1986,2018,15,13,3,2,3,4,1703,17,99,1,21,3,3,5,1,1,4,6,5,9999,99,1,2018
1987,2018,15,10,2,1,3,4,1405,14,99,1,38,6,6,8,1,1,4,39,5,9999,99,1,2018
1988,2018,15,10,2,1,3,4,1405,14,99,1,20,3,3,5,1,1,3,69,1,1988,2,1,2018
1989,2018,15,6,2,1,3,4,701,7,99,1,35,6,6,8,1,1,3,69,2,9999,99,2,2018
1990,2018,15,7,2,1,3,4,701,7,99,9,999,16,12,18,9,9,2,48,2,9999,99,2,2018
1991,2018,16,18,4,3,3,5,101,1,9,1,24,3,3,5,9,1,1,48,4,9999,99,1,2018
1992,2018,16,18,4,3,3,5,101,1,9,1,25,4,4,6,9,1,4,999,1,9999,99,1,2018
1993,2018,16,18,4,3,3,5,106,1,99,1,18,2,2,4,9,1,4,32,1,9999,99,4,2018
1994,2018,16,23,4,3,3,5,109,1,99,1,32,5,5,7,9,1,6,19,3,9999,99,1,2018
1995,2018,16,23,4,3,3,5,109,1,99,1,25,4,4,6,9,1,1,999,5,9999,99,1,2018
1996,2018,16,14,3,2,3,5,117,1,99,1,19,2,2,4,9,1,1,6,5,9999,99,1,2018
1997,2018,16,14,3,2,3,5,117,1,99,1,33,5,5,7,9,1,4,6,5,9999,99,1,2018
1998,2018,16,18,4,3,3,5,609,6,99,1,34,5,5,7,9,1,3,69,3,9999,99,1,2018
1999,2018,16,17,3,2,3,5,1703,17,99,1,33,5,5,7,9,1,3,69,9,9999,99,1,2018
2000,2018,16,17,3,2,3,5,1703,17,99,1,21,3,3,5,9,1,4,77,99,9999,99,1,2018
2001,2018,17,16,3,2,3,6,101,1,9,1,18,2,2,4,9,1,1,17,3,9999,99,1,2018
2002,2018,17,16,3,2,3,6,101,1,9,1,25,4,4,6,9,1,4,6,1,9999,99,1,2018
2003,2018,17,2,1,1,3,6,101,1,7,1,24,3,3,5,9,1,1,999,4,2006,4,3,2018
2004,2018,17,22,4,3,3,6,117,1,99,1,30,5,5,7,9,1,1,56,11,2000,4,1,2018
2005,2018,17,22,4,3,3,6,117,1,99,1,35,6,6,8,9,1,4,32,1,2010,5,1,2018
2006,2018,17,14,3,2,3,6,506,5,99,1,57,10,10,12,9,1,4,6,1,9999,99,1,2018
2007,2018,17,14,3,2,3,6,506,5,99,1,28,4,4,6,9,1,4,67,1,9999,99,1,2018
2008,2018,17,3,1,1,3,6,501,5,99,1,56,10,10,12,9,1,6,19,2,2000,4,1,2018
2009,2018,17,3,1,1,3,6,501,5,99,1,36,6,6,8,9,1,1,48,2,1995,3,1,2018
2010,2018,17,0,1,1,3,6,1001,10,99,1,31,5,5,7,2,1,1,69,9,9999,99,1,2018
2011,2018,17,0,1,1,3,6,1001,10,99,2,18,2,2,4,1,1,4,67,17,9999,99,1,2018
2012,2018,17,19,4,3,3,6,1701,17,99,1,53,9,9,11,9,1,4,67,4,9999,99,1,2018
2013,2018,17,19,4,3,3,6,1701,17,99,1,23,3,3,5,9,1,4,67,4,9999,99,1,2018
2014,2018,18,19,4,3,3,7,101,1,6,1,43,7,7,9,1,1,1,56,4,2010,5,1,2018
2015,2018,18,19,4,3,3,7,101,1,6,2,24,3,3,5,1,1,4,64,1,2017,5,1,2018
2016,2018,18,2,1,1,3,7,109,1,99,1,999,16,12,18,2,1,4,6,17,9999,99,4,2018
2017,2018,18,19,4,3,3,7,110,1,99,1,35,6,6,8,2,1,1,999,99,1990,3,1,2018
2018,2018,18,19,4,3,3,7,110,1,99,1,25,4,4,6,1,1,4,18,5,9999,99,1,2018
2019,2018,18,20,4,3,3,7,2205,22,99,1,27,4,4,6,9,1,2,69,4,9999,99,1,2018
2020,2018,18,23,4,3,3,7,1903,19,99,1,48,8,8,10,9,1,3,69,2,1981,2,1,2018
2021,2018,18,23,4,3,3,7,1903,19,99,1,46,8,8,10,1,1,3,56,2,2004,4,1,2018
2022,2018,18,4,1,1,3,7,1905,19,99,1,27,4,4,6,2,1,2,52,3,1995,3,2,2018
2023,2018,18,11,2,1,3,7,501,5,99,1,38,6,6,8,1,1,9,41,2,9999,99,1,2018
2024,2018,18,14,3,2,3,7,501,5,99,1,58,10,10,12,9,1,2,999,4,2011,5,1,2018
2025,2018,18,14,3,2,3,7,501,5,99,1,35,6,6,8,9,1,2,56,4,9999,99,1,2018
2026,2018,18,6,2,1,3,7,507,5,99,1,23,3,3,5,9,1,2,67,5,9999,99,1,2018
2027,2018,18,6,2,1,3,7,507,5,99,9,999,16,12,18,9,9,1,999,99,9999,99,1,2018
2028,2018,18,12,3,2,3,7,605,6,99,1,18,2,2,4,9,1,3,48,4,2015,5,1,2018
2029,2018,18,12,3,2,3,7,605,6,99,1,21,3,3,5,9,1,4,999,99,9999,99,1,2018
2030,2018,18,20,4,3,3,7,1108,11,99,9,999,16,12,18,9,9,14,6,1,2016,5,1,2018
2031,2018,18,21,4,3,3,7,920,9,99,1,45,8,8,10,1,1,5,50,2,1988,2,1,2018
2032,2018,18,21,4,3,3,7,920,9,99,1,35,6,6,8,1,1,4,27,9,9999,99,1,2018
2033,2018,18,20,4,3,3,7,916,9,99,9,999,16,12,18,9,9,3,91,2,9999,99,2,2018
2034,2018,18,20,4,3,3,7,1222,12,99,1,26,4,4,6,9,1,1,48,4,9999,99,1,2018
2035,2018,18,20,4,3,3,7,1222,12,99,1,22,3,3,5,9,1,3,999,4,2018,5,1,2018
2036,2018,18,20,4,3,3,7,1222,12,99,1,18,2,2,4,9,1,1,999,5,9999,99,1,2018
2037,2018,18,7,2,1,3,7,1218,12,99,1,23,3,3,5,9,1,4,27,4,9999,99,2,2018
2038,2018,18,22,4,3,3,7,1503,15,99,1,32,5,5,7,9,1,4,67,5,9999,99,1,2018
2039,2018,18,22,4,3,3,7,1503,15,99,1,18,2,2,4,9,1,4,67,1,9999,99,1,2018
2040,2018,18,15,3,2,3,7,201,2,99,1,27,4,4,6,1,1,14,6,1,2008,4,1,2018
2041,2018,18,15,3,2,3,7,201,2,99,9,999,16,12,18,9,9,99,999,99,9999,99,1,2018
2042,2018,18,21,4,3,3,7,202,2,99,1,67,12,11,14,9,1,1,69,8,1998,3,1,2018
2043,2018,18,21,4,3,3,7,202,2,99,1,39,6,6,8,9,1,3,56,1,1986,2,1,2018
2044,2018,18,17,3,2,3,7,207,2,99,1,27,4,4,6,9,1,4,77,8,9999,99,1,2018
2045,2018,18,17,3,2,3,7,207,2,99,9,999,16,12,18,9,9,6,77,8,9999,99,1,2018
2046,2018,18,16,3,2,3,7,1804,18,99,1,25,4,4,6,2,1,1,69,5,9999,99,1,2018
2047,2018,18,16,3,2,3,7,1804,18,99,9,999,16,12,18,9,9,1,10,99,9999,99,1,2018
2048,2018,18,7,2,1,3,7,1804,18,99,1,43,7,7,9,9,1,4,6,5,2015,5,4,2018
2049,2018,18,4,1,1,3,7,1707,17,99,1,34,5,5,7,9,1,4,999,99,9999,99,4,2018
2050,2018,18,6,2,1,3,7,303,3,99,1,16,2,2,4,9,2,4,999,99,9999,99,4,2018
2051,2018,19,19,4,3,3,1,106,1,99,1,30,5,5,7,9,1,4,999,99,9999,99,1,2018
2052,2018,19,19,4,3,3,1,106,1,99,9,999,16,12,18,9,9,2,50,7,9999,99,1,2018
2053,2018,19,12,3,2,3,1,101,1,12,1,37,6,6,8,9,1,2,999,99,9999,99,1,2018
2054,2018,19,12,3,2,3,1,101,1,12,2,49,8,8,10,9,1,4,999,99,9999,99,1,2018
2055,2018,19,20,4,3,3,1,109,1,99,2,34,5,5,7,1,1,1,73,6,9999,99,1,2018
2056,2018,19,20,4,3,3,1,109,1,99,1,23,3,3,5,1,1,4,2,1,9999,99,1,2018
2057,2018,19,10,2,1,3,1,117,1,99,9,999,16,12,18,9,9,1,999,4,9999,99,1,2018
2058,2018,19,10,2,1,3,1,117,1,99,1,19,2,2,4,9,1,4,27,3,2005,4,1,2018
2059,2018,19,23,4,3,3,1,601,6,99,1,28,4,4,6,2,1,4,67,17,2017,5,2,2018
2060,2018,19,16,3,2,3,1,1601,16,99,1,24,3,3,5,9,1,4,6,5,2018,5,4,2018
2061,2018,19,18,4,3,3,1,1607,16,99,1,40,7,7,9,9,1,3,69,1,9999,99,2,2018
2062,2018,19,16,3,2,3,1,403,4,99,1,28,4,4,6,9,1,4,27,5,2008,4,1,2018
2063,2018,19,16,3,2,3,1,403,4,99,1,17,2,2,4,9,2,4,27,5,2013,5,1,2018
2064,2018,19,14,3,2,3,1,406,4,99,9,999,16,12,18,9,9,14,999,1,9999,99,1,2018
2065,2018,19,14,3,2,3,1,406,4,99,9,999,16,12,18,9,9,3,999,3,9999,99,1,2018
2066,2018,20,10,2,1,3,2,101,1,9,1,19,2,2,4,9,1,4,32,1,2016,5,1,2018
2067,2018,20,10,2,1,3,2,101,1,9,2,25,4,4,6,9,1,4,32,1,2017,5,1,2018
2068,2018,20,9,2,1,3,2,101,1,6,1,27,4,4,6,9,1,4,999,99,9999,99,1,2018
2069,2018,20,9,2,1,3,2,101,1,6,2,28,4,4,6,9,1,4,32,1,2016,5,1,2018
2070,2018,20,11,2,1,3,2,101,1,6,1,45,8,8,10,9,1,1,28,4,1986,2,1,2018
2071,2018,20,11,2,1,3,2,101,1,6,2,32,5,5,7,9,1,1,999,5,2000,4,1,2018
2072,2018,20,10,2,1,3,2,110,1,99,1,50,9,9,11,9,1,4,999,5,9999,99,4,2018
2073,2018,20,20,4,3,3,2,117,1,99,1,20,3,3,5,9,1,4,6,5,9999,99,1,2018
2074,2018,20,20,4,3,3,2,117,1,99,9,999,16,12,18,9,9,99,999,99,9999,99,1,2018
2075,2018,20,7,2,1,3,2,1905,19,99,1,31,5,5,7,1,1,4,67,5,1994,3,1,2018
2076,2018,20,7,2,1,3,2,1905,19,99,1,33,5,5,7,1,1,4,67,1,2008,4,1,2018
2077,2018,20,13,3,2,3,2,1905,19,99,9,999,16,12,18,9,9,14,999,99,9999,99,1,2018
2078,2018,20,13,3,2,3,2,1905,19,99,1,22,3,3,5,9,1,4,999,99,9999,99,1,2018
2079,2018,20,0,1,1,3,2,1301,13,99,9,999,16,12,18,9,9,3,69,3,9999,99,1,2018
2080,2018,20,0,1,1,3,2,1301,13,99,1,17,2,2,4,9,2,4,999,99,9999,99,1,2018
2081,2018,21,20,4,3,3,3,101,1,1,1,29,4,4,6,1,1,1,52,2,2002,4,1,2018
2082,2018,21,20,4,3,3,3,101,1,1,1,999,16,12,18,9,1,4,67,1,9999,99,1,2018
2083,2018,21,5,1,1,3,3,101,1,6,2,999,16,12,18,9,1,1,999,99,9999,99,2,2018
2084,2018,21,1,1,1,3,3,117,1,99,1,36,6,6,8,9,1,2,27,4,1999,3,3,2018
2085,2018,21,1,1,1,3,3,117,1,99,1,20,3,3,5,9,1,1,69,1,9999,99,3,2018
2086,2018,21,3,1,1,3,3,2001,20,99,1,28,4,4,6,9,1,4,999,99,9999,99,4,2018
2087,2018,21,0,1,1,3,3,509,5,99,1,38,6,6,8,9,1,2,28,5,2006,4,2,2018
2088,2018,21,21,4,3,3,3,501,5,99,1,57,10,10,12,9,1,2,56,6,9999,99,1,2018
2089,2018,21,21,4,3,3,3,501,5,99,1,47,8,8,10,9,1,4,999,99,9999,99,1,2018
2090,2018,21,1,1,1,3,3,1001,10,99,2,15,2,2,4,9,2,4,67,2,9999,99,1,2018
2091,2018,21,1,1,1,3,3,1001,10,99,9,999,16,12,18,9,9,4,999,99,9999,99,1,2018
2092,2018,21,8,2,1,3,3,1101,11,99,2,41,7,7,9,1,1,4,76,3,2008,4,1,2018
2093,2018,21,8,2,1,3,3,1101,11,99,2,18,2,2,4,1,1,4,27,5,2015,5,1,2018
2094,2018,21,16,3,2,3,3,1101,11,99,1,26,4,4,6,9,1,4,999,5,9999,99,1,2018
2095,2018,21,16,3,2,3,3,1101,11,99,9,999,16,12,18,9,9,5,999,99,9999,99,1,2018
2096,2018,21,14,3,2,3,3,916,9,99,1,999,16,12,18,9,1,4,999,5,9999,99,1,2018
2097,2018,21,14,3,2,3,3,916,9,99,1,999,16,12,18,9,1,4,999,6,9999,99,1,2018
2098,2018,21,15,3,2,3,3,1601,16,99,1,24,3,3,5,9,1,4,999,99,9999,99,1,2018
2099,2018,21,3,1,1,3,3,204,2,99,1,31,5,5,7,9,1,3,52,3,9999,99,3,2018
2100,2018,21,3,1,1,3,3,1710,17,99,1,35,6,6,8,9,1,4,999,99,9999,99,4,2018
2101,2018,21,0,1,1,3,3,1401,14,99,1,30,5,5,7,9,1,3,69,5,1995,3,1,2018
2102,2018,21,0,1,1,3,3,1401,14,99,1,22,3,3,5,9,1,9,28,4,2000,4,1,2018
2103,2018,21,12,3,2,3,3,1416,14,99,1,31,5,5,7,1,1,5,19,7,1996,3,1,2018
2104,2018,21,12,3,2,3,3,1416,14,99,1,24,3,3,5,9,1,4,27,1,9999,99,1,2018
2105,2018,21,17,3,2,3,3,705,7,99,1,44,7,7,9,2,1,3,69,6,9999,99,1,2018
2106,2018,21,17,3,2,3,3,705,7,99,1,999,16,12,18,1,1,5,31,2,2017,5,1,2018
2107,2018,21,17,3,2,3,3,705,7,99,1,44,7,7,9,1,1,2,8,1,9999,99,1,2018
2108,2018,22,14,3,2,3,4,101,1,16,1,34,5,5,7,9,1,2,44,5,1996,3,2,2018
2109,2018,22,13,3,2,3,4,108,1,99,1,35,6,6,8,9,1,2,999,5,9999,99,3,2018
2110,2018,22,23,4,3,3,4,101,1,7,1,26,4,4,6,1,1,4,6,5,9999,99,1,2018
2111,2018,22,23,4,3,3,4,101,1,7,1,23,3,3,5,1,1,4,32,1,9999,99,1,2018
2112,2018,22,23,4,3,3,4,109,1,99,1,40,7,7,9,9,1,4,27,5,9999,99,1,2018
2113,2018,22,23,4,3,3,4,109,1,99,1,30,5,5,7,9,1,5,19,2,9999,99,1,2018
2114,2018,22,17,3,2,3,4,1002,10,99,1,45,8,8,10,1,1,9,69,6,2009,4,1,2018
2115,2018,22,17,3,2,3,4,1002,10,99,1,34,5,5,7,1,1,4,67,4,2015,5,1,2018
2116,2018,22,15,3,2,3,4,920,9,99,1,26,4,4,6,9,1,5,19,99,1985,2,1,2018
2117,2018,22,15,3,2,3,4,920,9,99,1,55,10,10,12,9,1,5,999,3,9999,99,1,2018
2118,2018,22,15,3,2,3,4,920,9,99,1,55,10,10,12,9,1,7,30,7,9999,99,1,2018
2119,2018,22,6,2,1,3,4,1201,12,99,1,51,9,9,11,1,1,3,69,3,9999,99,1,2018
2120,2018,22,6,2,1,3,4,1201,12,99,1,23,3,3,5,1,1,4,6,3,9999,99,1,2018
2121,2018,22,16,3,2,3,4,1804,18,99,1,22,3,3,5,1,1,4,27,1,9999,99,1,2018
2122,2018,22,16,3,2,3,4,1804,18,99,2,20,3,3,5,1,1,4,27,99,9999,99,1,2018
2123,2018,22,13,3,2,3,4,1801,18,99,1,37,6,6,8,1,1,5,26,2,9999,99,1,2018
2124,2018,22,13,3,2,3,4,1801,18,99,9,999,16,12,18,1,9,3,999,99,9999,99,1,2018
2125,2018,22,7,2,1,3,4,1712,17,99,1,41,7,7,9,9,1,4,6,99,2007,4,1,2018
2126,2018,22,7,2,1,3,4,1712,17,99,1,20,3,3,5,9,1,4,6,5,9999,99,1,2018
2127,2018,22,14,3,2,3,4,1709,17,99,9,999,16,12,18,9,9,3,69,2,9999,99,1,2018
2128,2018,22,14,3,2,3,4,1709,17,99,1,33,5,5,7,9,1,4,76,2,1988,2,1,2018
2129,2018,22,13,3,2,3,4,1401,14,99,1,42,7,7,9,2,1,2,82,5,9999,99,1,2018
2130,2018,23,17,3,2,3,5,101,1,18,1,51,9,9,11,9,1,3,69,1,1990,3,1,2018
2131,2018,23,17,3,2,3,5,101,1,18,1,23,3,3,5,9,1,4,18,6,2017,5,1,2018
2132,2018,23,22,4,3,3,5,101,1,18,1,25,4,4,6,9,1,4,54,1,2016,5,1,2018
2133,2018,23,22,4,3,3,5,101,1,18,1,30,5,5,7,1,1,6,40,1,2007,4,1,2018
2134,2018,23,7,2,1,3,5,101,1,12,1,63,11,11,13,9,1,3,31,5,9999,99,1,2018
2135,2018,23,7,2,1,3,5,101,1,12,1,52,9,9,11,9,1,1,28,9,9999,99,1,2018
2136,2018,23,14,3,2,3,5,109,1,99,1,68,12,11,14,2,1,1,69,4,9999,99,1,2018
2137,2018,23,14,3,2,3,5,109,1,99,1,25,4,4,6,1,1,4,67,5,9999,99,1,2018
2138,2018,23,5,1,1,3,5,117,1,99,1,32,5,5,7,9,1,1,28,2,2016,5,1,2018
2139,2018,23,5,1,1,3,5,117,1,99,1,20,3,3,5,9,1,4,6,5,9999,99,1,2018
2140,2018,23,2,1,1,3,5,2201,22,99,1,40,7,7,9,9,1,5,999,99,9999,99,1,2018
2141,2018,23,2,1,1,3,5,2201,22,99,1,33,5,5,7,9,1,1,999,99,9999,99,1,2018
2142,2018,23,21,4,3,3,5,1416,14,99,1,58,10,10,12,2,1,3,69,1,9999,99,1,2018
2143,2018,23,21,4,3,3,5,1416,14,99,1,40,7,7,9,1,1,9,69,3,2016,5,1,2018
2144,2018,23,12,3,2,3,5,1409,14,99,1,49,8,8,10,9,1,3,69,6,2003,4,2,2018
2145,2018,24,0,1,1,3,6,101,1,1,1,999,16,12,18,9,9,5,52,2,2007,4,1,2018
2146,2018,24,0,1,1,3,6,101,1,1,9,999,16,12,18,9,9,1,52,4,9999,99,1,2018
2147,2018,24,5,1,1,3,6,101,1,8,1,26,4,4,6,2,1,1,52,1,2002,4,1,2018
2148,2018,24,5,1,1,3,6,101,1,8,1,999,16,12,18,1,9,3,56,1,1995,3,1,2018
2149,2018,24,5,1,1,3,6,101,1,8,1,999,16,12,18,1,9,1,69,1,1989,2,1,2018
2150,2018,24,11,2,1,3,6,101,1,6,1,37,6,6,8,9,1,14,6,1,2012,5,1,2018
2151,2018,24,11,2,1,3,6,101,1,6,1,21,3,3,5,9,1,4,64,5,2018,5,1,2018
2152,2018,24,23,4,3,3,6,101,1,15,1,29,4,4,6,1,1,4,67,5,2017,5,1,2018
2153,2018,24,23,4,3,3,6,101,1,15,1,40,7,7,9,2,1,4,67,5,2016,5,1,2018
2154,2018,24,19,4,3,3,6,106,1,99,1,22,3,3,5,9,1,3,17,6,1998,3,1,2018
2155,2018,24,19,4,3,3,6,106,1,99,1,22,3,3,5,9,1,4,67,5,2018,5,1,2018
2156,2018,24,6,2,1,3,6,101,1,5,9,999,16,12,18,9,9,99,999,99,9999,99,1,2018
2157,2018,24,6,2,1,3,6,101,1,5,1,18,2,2,4,9,1,4,6,1,9999,99,1,2018
2158,2018,24,4,1,1,3,6,101,1,7,1,22,3,3,5,1,1,1,48,6,9999,99,2,2018
2159,2018,24,0,1,1,3,6,112,1,99,1,999,16,12,18,1,9,1,999,99,9999,99,1,2018
2160,2018,24,0,1,1,3,6,112,1,99,1,999,16,12,18,1,9,1,999,99,9999,99,1,2018
2161,2018,24,7,2,1,3,6,109,1,99,9,999,16,12,18,1,9,1,27,99,9999,99,3,2018
2162,2018,24,23,4,3,3,6,602,6,99,1,27,4,4,6,2,1,1,27,4,9999,99,2,2018
2163,2018,24,23,4,3,3,6,602,6,99,1,999,16,12,18,1,1,99,10,2,1972,1,2,2018
2164,2018,24,0,1,1,3,6,1101,11,99,1,22,3,3,5,2,1,4,67,3,9999,99,1,2018
2165,2018,24,0,1,1,3,6,1101,11,99,1,21,3,3,5,2,1,4,77,7,2006,4,1,2018
